
--- TABLA 2: MATRIZ DE COSTES UNITARIOS DE TRANSPORTE (cij) ---
Cliente\Instalación | Facility 0 | Facility 1 | Facility 2 | Facility 3 | Facility 4 | Facility 5 | Facility 6 | Facility 7 | Facility 8 | Facility 9 | Facility 10 | Facility 11 | Facility 12 | Facility 13 | Facility 14 | Facility 15 | Facility 16 | Facility 17 | Facility 18 | Facility 19 | Facility 20 | Facility 21 | Facility 22 | Facility 23 | Facility 24 | Facility 25 | Facility 26 | Facility 27 | Facility 28 | Facility 29 | Facility 30 | Facility 31 | Facility 32 | Facility 33 | Facility 34 | Facility 35 | Facility 36 | Facility 37 | Facility 38 | Facility 39 | Facility 40 | Facility 41 | Facility 42 | Facility 43 | Facility 44 | Facility 45 | Facility 46 | Facility 47 | Facility 48 | Facility 49
86                  | 17,00      | 38,00      | 57,00      | 82,00      | 48,00      | 72,00      | 33,00      | 85,00      | 35,00      | 73,00      | 84,00       | 34,00       | 37,00       | 28,00       | 56,00       | 46,00       | 44,00       | 81,00       | 46,00       | 63,00       | 8,00        | 53,00       | 33,00       | 50,00       | 79,00       | 72,00       | 22,00       | 26,00       | 57,00       | 57,00       | 40,00       | 55,00       | 13,00       | 43,00       | 37,00       | 35,00       | 62,00       | 88,00       | 39,00       | 46,00       | 93,00       | 9,00        | 69,00       | 69,00       | 82,00       | 49,00       | 67,00       | 56,00       | 66,00       | 11,00      
87                  | 25,00      | 46,00      | 36,00      | 59,00      | 45,00      | 56,00      | 22,00      | 71,00      | 55,00      | 52,00      | 67,00       | 46,00       | 44,00       | 10,00       | 42,00       | 23,00       | 21,00       | 60,00       | 34,00       | 42,00       | 25,00       | 32,00       | 48,00       | 27,00       | 55,00       | 50,00       | 39,00       | 3,00        | 34,00       | 45,00       | 43,00       | 43,00       | 11,00       | 40,00       | 14,00       | 12,00       | 52,00       | 76,00       | 42,00       | 43,00       | 70,00       | 20,00       | 50,00       | 57,00       | 59,00       | 43,00       | 43,00       | 52,00       | 49,00       | 34,00      
88                  | 58,00      | 77,00      | 4,00       | 39,00      | 68,00      | 58,00      | 46,00      | 76,00      | 88,00      | 21,00      | 66,00       | 78,00       | 74,00       | 28,00       | 52,00       | 18,00       | 15,00       | 26,00       | 31,00       | 10,00       | 54,00       | 32,00       | 81,00       | 19,00       | 27,00       | 16,00       | 72,00       | 31,00       | 15,00       | 34,00       | 71,00       | 57,00       | 42,00       | 47,00       | 22,00       | 25,00       | 42,00       | 82,00       | 71,00       | 66,00       | 38,00       | 54,00       | 47,00       | 65,00       | 38,00       | 42,00       | 14,00       | 52,00       | 52,00       | 66,00      
89                  | 62,00      | 59,00      | 72,00      | 48,00      | 36,00      | 10,00      | 43,00      | 9,00       | 84,00      | 86,00      | 13,00       | 65,00       | 56,00       | 69,00       | 20,00       | 52,00       | 58,00       | 86,00       | 91,00       | 76,00       | 82,00       | 36,00       | 72,00       | 50,00       | 61,00       | 77,00       | 72,00       | 60,00       | 53,00       | 98,00       | 48,00       | 21,00       | 71,00       | 101,00      | 57,00       | 55,00       | 107,00      | 15,00       | 49,00       | 37,00       | 77,00       | 67,00       | 22,00       | 7,00        | 49,00       | 101,00      | 62,00       | 112,00      | 16,00       | 82,00      
90                  | 16,00      | 19,00      | 62,00      | 68,00      | 16,00      | 45,00      | 13,00      | 54,00      | 40,00      | 79,00      | 56,00       | 23,00       | 17,00       | 41,00       | 29,00       | 41,00       | 44,00       | 84,00       | 65,00       | 68,00       | 40,00       | 37,00       | 29,00       | 43,00       | 71,00       | 74,00       | 26,00       | 31,00       | 51,00       | 76,00       | 13,00       | 25,00       | 33,00       | 69,00       | 37,00       | 34,00       | 83,00       | 57,00       | 12,00       | 13,00       | 89,00       | 24,00       | 47,00       | 39,00       | 69,00       | 73,00       | 63,00       | 82,00       | 41,00       | 37,00      
91                  | 56,00      | 78,00      | 52,00      | 92,00      | 85,00      | 98,00      | 64,00      | 114,00     | 72,00      | 59,00      | 109,00      | 75,00       | 77,00       | 36,00       | 85,00       | 58,00       | 52,00       | 70,00       | 25,00       | 55,00       | 33,00       | 72,00       | 73,00       | 61,00       | 81,00       | 64,00       | 62,00       | 45,00       | 65,00       | 31,00       | 80,00       | 86,00       | 36,00       | 8,00        | 50,00       | 50,00       | 31,00       | 119,00      | 78,00       | 83,00       | 90,00       | 47,00       | 90,00       | 99,00       | 91,00       | 17,00       | 68,00       | 17,00       | 91,00       | 45,00      
92                  | 52,00      | 51,00      | 65,00      | 47,00      | 29,00      | 10,00      | 34,00      | 19,00      | 76,00      | 80,00      | 20,00       | 57,00       | 48,00       | 60,00       | 11,00       | 44,00       | 50,00       | 81,00       | 82,00       | 70,00       | 72,00       | 29,00       | 64,00       | 42,00       | 58,00       | 72,00       | 63,00       | 51,00       | 47,00       | 90,00       | 40,00       | 12,00       | 61,00       | 92,00       | 48,00       | 47,00       | 99,00       | 23,00       | 41,00       | 29,00       | 75,00       | 57,00       | 20,00       | 4,00        | 48,00       | 93,00       | 57,00       | 103,00      | 11,00       | 73,00      
93                  | 26,00      | 44,00      | 36,00      | 53,00      | 38,00      | 47,00      | 15,00      | 62,00      | 57,00      | 54,00      | 58,00       | 45,00       | 41,00       | 17,00       | 33,00       | 18,00       | 19,00       | 60,00       | 41,00       | 43,00       | 32,00       | 24,00       | 49,00       | 21,00       | 51,00       | 49,00       | 40,00       | 7,00        | 30,00       | 51,00       | 39,00       | 35,00       | 19,00       | 49,00       | 12,00       | 9,00        | 59,00       | 67,00       | 38,00       | 36,00       | 67,00       | 23,00       | 41,00       | 48,00       | 53,00       | 50,00       | 40,00       | 60,00       | 40,00       | 39,00      
94                  | 52,00      | 54,00      | 59,00      | 40,00      | 32,00      | 7,00       | 32,00      | 23,00      | 78,00      | 74,00      | 19,00       | 60,00       | 51,00       | 56,00       | 9,00        | 39,00       | 45,00       | 74,00       | 77,00       | 64,00       | 70,00       | 22,00       | 66,00       | 36,00       | 51,00       | 65,00       | 64,00       | 47,00       | 40,00       | 85,00       | 43,00       | 14,00       | 59,00       | 88,00       | 43,00       | 42,00       | 93,00       | 28,00       | 44,00       | 32,00       | 68,00       | 56,00       | 13,00       | 11,00       | 41,00       | 88,00       | 50,00       | 98,00       | 4,00        | 72,00      
95                  | 75,00      | 97,00      | 28,00      | 68,00      | 94,00      | 90,00      | 70,00      | 108,00     | 101,00     | 22,00      | 98,00       | 97,00       | 95,00       | 41,00       | 82,00       | 47,00       | 42,00       | 32,00       | 20,00       | 25,00       | 61,00       | 63,00       | 97,00       | 49,00       | 53,00       | 31,00       | 87,00       | 50,00       | 47,00       | 11,00       | 94,00       | 87,00       | 54,00       | 33,00       | 46,00       | 49,00       | 14,00       | 114,00      | 93,00       | 92,00       | 55,00       | 68,00       | 79,00       | 96,00       | 67,00       | 24,00       | 42,00       | 30,00       | 83,00       | 75,00      
96                  | 72,00      | 94,00      | 26,00      | 67,00      | 91,00      | 88,00      | 67,00      | 106,00     | 98,00      | 23,00      | 96,00       | 93,00       | 92,00       | 38,00       | 80,00       | 45,00       | 39,00       | 33,00       | 17,00       | 25,00       | 57,00       | 61,00       | 94,00       | 47,00       | 53,00       | 31,00       | 84,00       | 47,00       | 45,00       | 8,00        | 91,00       | 84,00       | 51,00       | 31,00       | 43,00       | 46,00       | 13,00       | 112,00      | 90,00       | 89,00       | 56,00       | 65,00       | 77,00       | 94,00       | 67,00       | 22,00       | 42,00       | 28,00       | 82,00       | 72,00      
97                  | 71,00      | 93,00      | 45,00      | 87,00      | 96,00      | 101,00     | 73,00      | 119,00     | 91,00      | 46,00      | 111,00      | 91,00       | 92,00       | 42,00       | 91,00       | 58,00       | 52,00       | 56,00       | 19,00       | 46,00       | 50,00       | 75,00       | 90,00       | 62,00       | 74,00       | 53,00       | 79,00       | 52,00       | 62,00       | 16,00       | 93,00       | 93,00       | 49,00       | 15,00       | 53,00       | 55,00       | 11,00       | 124,00      | 92,00       | 94,00       | 79,00       | 62,00       | 92,00       | 105,00      | 87,00       | 9,00        | 62,00       | 5,00        | 95,00       | 64,00      
98                  | 27,00      | 47,00      | 58,00      | 87,00      | 58,00      | 80,00      | 41,00      | 94,00      | 41,00      | 72,00      | 92,00       | 43,00       | 46,00       | 29,00       | 65,00       | 50,00       | 47,00       | 81,00       | 42,00       | 63,00       | 3,00        | 59,00       | 41,00       | 54,00       | 81,00       | 72,00       | 30,00       | 31,00       | 61,00       | 52,00       | 50,00       | 64,00       | 16,00       | 35,00       | 41,00       | 39,00       | 56,00       | 97,00       | 49,00       | 56,00       | 95,00       | 19,00       | 76,00       | 78,00       | 87,00       | 42,00       | 69,00       | 48,00       | 74,00       | 14,00      
99                  | 61,00      | 68,00      | 46,00      | 21,00      | 49,00      | 19,00      | 40,00      | 36,00      | 90,00      | 58,00      | 24,00       | 73,00       | 65,00       | 53,00       | 24,00       | 30,00       | 37,00       | 57,00       | 69,00       | 49,00       | 73,00       | 17,00       | 79,00       | 27,00       | 32,00       | 49,00       | 75,00       | 46,00       | 27,00       | 75,00       | 59,00       | 31,00       | 60,00       | 83,00       | 38,00       | 39,00       | 83,00       | 43,00       | 59,00       | 48,00       | 48,00       | 62,00       | 7,00        | 30,00       | 22,00       | 81,00       | 34,00       | 91,00       | 15,00       | 79,00      
100                 | 27,00      | 33,00      | 53,00      | 54,00      | 19,00      | 32,00      | 8,00       | 45,00      | 55,00      | 70,00      | 44,00       | 38,00       | 30,00       | 38,00       | 16,00       | 31,00       | 35,00       | 74,00       | 62,00       | 59,00       | 46,00       | 23,00       | 44,00       | 32,00       | 58,00       | 64,00       | 40,00       | 28,00       | 40,00       | 72,00       | 25,00       | 15,00       | 36,00       | 69,00       | 30,00       | 27,00       | 80,00       | 48,00       | 24,00       | 17,00       | 76,00       | 32,00       | 32,00       | 29,00       | 54,00       | 71,00       | 51,00       | 81,00       | 27,00       | 47,00      
101                 | 71,00      | 85,00      | 26,00      | 17,00      | 71,00      | 48,00      | 53,00      | 65,00      | 102,00     | 32,00      | 52,00       | 88,00       | 82,00       | 47,00       | 49,00       | 27,00       | 30,00       | 29,00       | 54,00       | 26,00       | 73,00       | 30,00       | 93,00       | 24,00       | 6,00        | 22,00       | 86,00       | 47,00       | 16,00       | 55,00       | 77,00       | 55,00       | 60,00       | 70,00       | 36,00       | 38,00       | 63,00       | 72,00       | 77,00       | 69,00       | 23,00       | 69,00       | 36,00       | 58,00       | 16,00       | 65,00       | 9,00        | 75,00       | 43,00       | 84,00      
102                 | 41,00      | 61,00      | 22,00      | 54,00      | 58,00      | 61,00      | 34,00      | 78,00      | 69,00      | 38,00      | 71,00       | 62,00       | 59,00       | 7,00        | 50,00       | 19,00       | 13,00       | 46,00       | 22,00       | 28,00       | 34,00       | 34,00       | 64,00       | 23,00       | 46,00       | 36,00       | 54,00       | 14,00       | 27,00       | 31,00       | 58,00       | 53,00       | 22,00       | 34,00       | 12,00       | 14,00       | 39,00       | 83,00       | 57,00       | 56,00       | 59,00       | 34,00       | 52,00       | 64,00       | 54,00       | 33,00       | 33,00       | 43,00       | 54,00       | 46,00      
103                 | 41,00      | 62,00      | 22,00      | 55,00      | 59,00      | 62,00      | 35,00      | 79,00      | 70,00      | 37,00      | 72,00       | 62,00       | 60,00       | 7,00        | 51,00       | 20,00       | 14,00       | 45,00       | 21,00       | 28,00       | 33,00       | 36,00       | 64,00       | 24,00       | 47,00       | 36,00       | 54,00       | 15,00       | 28,00       | 30,00       | 59,00       | 54,00       | 22,00       | 32,00       | 13,00       | 15,00       | 38,00       | 85,00       | 58,00       | 57,00       | 60,00       | 35,00       | 54,00       | 66,00       | 55,00       | 31,00       | 34,00       | 42,00       | 56,00       | 46,00      
104                 | 9,00       | 30,00      | 59,00      | 80,00      | 40,00      | 66,00      | 27,00      | 78,00      | 32,00      | 75,00      | 78,00       | 27,00       | 29,00       | 31,00       | 50,00       | 45,00       | 44,00       | 83,00       | 51,00       | 65,00       | 16,00       | 49,00       | 27,00       | 48,00       | 78,00       | 73,00       | 16,00       | 26,00       | 56,00       | 62,00       | 33,00       | 48,00       | 16,00       | 49,00       | 37,00       | 34,00       | 68,00       | 81,00       | 31,00       | 38,00       | 93,00       | 4,00        | 64,00       | 63,00       | 80,00       | 55,00       | 67,00       | 63,00       | 61,00       | 13,00      
105                 | 66,00      | 88,00      | 23,00      | 64,00      | 85,00      | 83,00      | 62,00      | 101,00     | 92,00      | 24,00      | 92,00       | 87,00       | 86,00       | 32,00       | 75,00       | 40,00       | 34,00       | 34,00       | 12,00       | 23,00       | 52,00       | 56,00       | 88,00       | 43,00       | 51,00       | 30,00       | 78,00       | 41,00       | 41,00       | 7,00        | 85,00       | 79,00       | 45,00       | 28,00       | 38,00       | 40,00       | 15,00       | 107,00      | 84,00       | 83,00       | 56,00       | 59,00       | 73,00       | 89,00       | 64,00       | 20,00       | 39,00       | 28,00       | 77,00       | 66,00      
106                 | 51,00      | 41,00      | 80,00      | 66,00      | 20,00      | 29,00      | 38,00      | 26,00      | 67,00      | 96,00      | 35,00       | 48,00       | 39,00       | 69,00       | 24,00       | 58,00       | 64,00       | 98,00       | 93,00       | 86,00       | 74,00       | 44,00       | 55,00       | 57,00       | 77,00       | 88,00       | 57,00       | 59,00       | 63,00       | 102,00      | 31,00       | 19,00       | 66,00       | 100,00      | 60,00       | 57,00       | 110,00      | 25,00       | 32,00       | 22,00       | 94,00       | 58,00       | 39,00       | 17,00       | 67,00       | 102,00      | 74,00       | 112,00      | 30,00       | 71,00      
107                 | 74,00      | 70,00      | 80,00      | 51,00      | 48,00      | 18,00      | 55,00      | 5,00       | 96,00      | 93,00      | 11,00       | 77,00       | 68,00       | 80,00       | 32,00       | 62,00       | 68,00       | 92,00       | 101,00      | 84,00       | 94,00       | 45,00       | 84,00       | 59,00       | 66,00       | 84,00       | 84,00       | 71,00       | 61,00       | 108,00      | 60,00       | 33,00       | 82,00       | 112,00      | 67,00       | 66,00       | 116,00      | 10,00       | 61,00       | 48,00       | 80,00       | 79,00       | 29,00       | 19,00       | 52,00       | 112,00      | 68,00       | 122,00      | 25,00       | 94,00      
108                 | 18,00      | 36,00      | 63,00      | 87,00      | 49,00      | 75,00      | 36,00      | 88,00      | 31,00      | 78,00      | 87,00       | 32,00       | 36,00       | 34,00       | 59,00       | 51,00       | 49,00       | 87,00       | 51,00       | 69,00       | 11,00       | 57,00       | 30,00       | 55,00       | 84,00       | 77,00       | 19,00       | 32,00       | 63,00       | 62,00       | 40,00       | 57,00       | 19,00       | 46,00       | 43,00       | 40,00       | 67,00       | 90,00       | 39,00       | 47,00       | 99,00       | 12,00       | 73,00       | 72,00       | 87,00       | 53,00       | 72,00       | 59,00       | 70,00       | 5,00       
109                 | 43,00      | 57,00      | 28,00      | 35,00      | 45,00      | 37,00      | 25,00      | 55,00      | 74,00      | 44,00      | 47,00       | 60,00       | 55,00       | 27,00       | 29,00       | 6,00        | 12,00       | 48,00       | 45,00       | 33,00       | 49,00       | 11,00       | 65,00       | 5,00        | 34,00       | 37,00       | 57,00       | 21,00       | 13,00       | 52,00       | 50,00       | 34,00       | 36,00       | 57,00       | 12,00       | 13,00       | 60,00       | 61,00       | 50,00       | 44,00       | 51,00       | 41,00       | 29,00       | 43,00       | 35,00       | 56,00       | 25,00       | 67,00       | 31,00       | 57,00      
110                 | 33,00      | 47,00      | 36,00      | 43,00      | 36,00      | 36,00      | 15,00      | 53,00      | 64,00      | 53,00      | 48,00       | 50,00       | 44,00       | 26,00       | 24,00       | 14,00       | 18,00       | 57,00       | 48,00       | 42,00       | 43,00       | 13,00       | 54,00       | 15,00       | 44,00       | 47,00       | 48,00       | 17,00       | 24,00       | 56,00       | 40,00       | 27,00       | 30,00       | 58,00       | 14,00       | 12,00       | 65,00       | 58,00       | 40,00       | 34,00       | 61,00       | 33,00       | 30,00       | 39,00       | 44,00       | 58,00       | 35,00       | 69,00       | 30,00       | 49,00      
111                 | 48,00      | 67,00      | 13,00      | 43,00      | 60,00      | 55,00      | 37,00      | 73,00      | 78,00      | 30,00      | 65,00       | 69,00       | 65,00       | 18,00       | 47,00       | 12,00       | 6,00        | 36,00       | 28,00       | 19,00       | 45,00       | 28,00       | 72,00       | 15,00       | 34,00       | 26,00       | 62,00       | 21,00       | 16,00       | 34,00       | 63,00       | 51,00       | 33,00       | 42,00       | 12,00       | 15,00       | 42,00       | 79,00       | 62,00       | 58,00       | 48,00       | 44,00       | 45,00       | 61,00       | 43,00       | 39,00       | 22,00       | 50,00       | 49,00       | 57,00      
112                 | 27,00      | 35,00      | 50,00      | 52,00      | 22,00      | 32,00      | 7,00       | 46,00      | 56,00      | 67,00      | 44,00       | 40,00       | 33,00       | 36,00       | 16,00       | 28,00       | 32,00       | 71,00       | 60,00       | 56,00       | 45,00       | 21,00       | 45,00       | 29,00       | 56,00       | 61,00       | 41,00       | 26,00       | 37,00       | 69,00       | 27,00       | 16,00       | 34,00       | 67,00       | 27,00       | 24,00       | 77,00       | 50,00       | 27,00       | 20,00       | 73,00       | 31,00       | 31,00       | 30,00       | 52,00       | 69,00       | 48,00       | 79,00       | 27,00       | 47,00      
113                 | 36,00      | 57,00      | 55,00      | 88,00      | 66,00      | 85,00      | 48,00      | 100,00     | 51,00      | 67,00      | 97,00       | 53,00       | 56,00       | 28,00       | 71,00       | 51,00       | 47,00       | 76,00       | 34,00       | 59,00       | 12,00       | 63,00       | 51,00       | 55,00       | 81,00       | 68,00       | 41,00       | 33,00       | 61,00       | 44,00       | 60,00       | 71,00       | 20,00       | 25,00       | 42,00       | 41,00       | 47,00       | 104,00      | 59,00       | 64,00       | 93,00       | 28,00       | 80,00       | 85,00       | 88,00       | 33,00       | 68,00       | 38,00       | 79,00       | 24,00      
114                 | 68,00      | 73,00      | 53,00      | 21,00      | 53,00      | 18,00      | 47,00      | 32,00      | 96,00      | 64,00      | 19,00       | 79,00       | 71,00       | 61,00       | 28,00       | 39,00       | 45,00       | 62,00       | 77,00       | 56,00       | 81,00       | 25,00       | 85,00       | 35,00       | 35,00       | 54,00       | 81,00       | 54,00       | 34,00       | 82,00       | 64,00       | 35,00       | 68,00       | 91,00       | 47,00       | 47,00       | 91,00       | 39,00       | 64,00       | 52,00       | 50,00       | 70,00       | 9,00        | 30,00       | 22,00       | 89,00       | 39,00       | 99,00       | 17,00       | 86,00      
